,country,year,average_pr,average_tas
0,AFG,1991,36.931453333333344,13.118033333333331
1,AFG,1992,35.95758583333333,12.655889166666668
2,AFG,1993,27.31793,12.905315
3,AFG,1994,27.69200916666667,13.1427075
4,AFG,1995,24.636796666666665,13.124963333333335
5,AFG,1996,25.616346666666672,12.6280025
6,AFG,1997,28.322820000000004,12.898770833333332
7,AFG,1998,28.507792499999997,13.215791666666668
8,AFG,1999,25.06246583333333,14.030992499999998
9,AFG,2000,17.4683775,13.668284166666666
10,AFG,2001,14.5263025,14.442664166666667
11,AFG,2002,24.319800833333336,14.252154166666669
12,AFG,2003,26.982437500000003,13.714791666666668
13,AFG,2004,23.369001666666662,14.59566166666667
14,AFG,2005,28.972980833333335,13.9710975
15,AFG,2006,26.44774583333333,14.611314166666665
16,AFG,2007,24.180692500000003,13.970069166666669
17,AFG,2008,19.469345833333335,14.12876666666667
18,AFG,2009,30.516638333333333,14.088180833333332
19,AFG,2010,23.13391583333333,14.489468333333335
20,AFG,2011,26.46844833333334,14.071193333333333
21,AFG,2012,32.350046666666664,13.309705000000001
22,AFG,2013,27.175007500000003,14.189569166666667
23,AFG,2014,24.757738333333332,13.966331666666669
24,AFG,2015,32.348020833333344,14.106833333333336
25,DZA,1991,8.037638333333332,22.303541666666664
26,DZA,1992,7.4521766666666664,22.29603333333333
27,DZA,1993,5.518039166666667,22.967725
28,DZA,1994,7.694884166666667,23.23013333333333
29,DZA,1995,6.439493333333334,23.296808333333335
30,DZA,1996,8.816710000000002,23.159599999999998
31,DZA,1997,7.322305,23.433508333333332
32,DZA,1998,5.3619025,23.554241666666666
33,DZA,1999,7.536914166666667,23.487916666666667
34,DZA,2000,4.6255991666666665,23.54930833333333
35,DZA,2001,4.847236666666666,24.011433333333333
36,DZA,2002,5.554230833333334,23.57105
37,DZA,2003,8.751226666666666,23.821833333333334
38,DZA,2004,8.9122775,23.363758333333337
39,DZA,2005,5.945208333333333,23.543441666666663
40,DZA,2006,8.167530833333332,23.506874999999997
41,DZA,2007,6.981854166666667,23.46571666666667
42,DZA,2008,6.8060566666666675,23.210816666666663
43,DZA,2009,8.184488333333332,23.758574999999997
44,DZA,2010,7.591168333333333,24.135575
45,DZA,2011,7.8716550000000005,23.699041666666663
46,DZA,2012,7.057975,23.618250000000003
47,DZA,2013,6.838718333333333,23.4363
48,DZA,2014,6.453345833333334,23.921733333333332
49,DZA,2015,6.0141,23.577366666666663
50,TUN,1991,21.10599083333333,19.109208333333335
51,TUN,1992,28.723797500000003,19.17332833333333
52,TUN,1993,15.9256625,19.851620833333335
53,TUN,1994,21.164449166666667,20.74076666666667
54,TUN,1995,25.57150833333333,20.102559166666666
55,TUN,1996,25.285885833333335,19.795508333333334
56,TUN,1997,25.046534166666664,20.564208333333337
57,TUN,1998,18.7742525,20.294016666666664
58,TUN,1999,24.417477500000004,20.883166666666664
59,TUN,2000,15.088755,20.391582500000002
60,TUN,2001,17.201107500000003,20.905316666666668
61,TUN,2002,17.51094666666667,20.571130833333335
62,TUN,2003,34.62009083333333,20.812974999999998
63,TUN,2004,22.100319166666665,20.32261666666667
64,TUN,2005,21.698850833333335,20.247844999999998
65,TUN,2006,26.978439166666664,20.6589825
